"guide_id","transcript","tx_id","transcript_position","transcript_region","exon_number","distance_to_tss","strand","composite_score","seqnames","cut_site"
"spacer_189","ENST00000420246.6","315006",688,"exon",5,12424,"-",0.64273834700732,"chr17",7675057
"spacer_190","ENST00000420246.6","315006",672,"exon",5,12408,"+",0.306002479491428,"chr17",7675073
"spacer_191","ENST00000420246.6","315006",669,"exon",5,12405,"+",0.532551865767623,"chr17",7675076
"spacer_192","ENST00000420246.6","315006",668,"exon",5,12404,"+",0.376113214266116,"chr17",7675077
"spacer_193","ENST00000420246.6","315006",667,"exon",5,12403,"+",0.418566753714182,"chr17",7675078
"spacer_194","ENST00000420246.6","315006",666,"exon",5,12402,"+",0.49648211311013,"chr17",7675079
"spacer_195","ENST00000420246.6","315006",650,"exon",5,12386,"-",0.373688114383748,"chr17",7675095
"spacer_196","ENST00000420246.6","315006",642,"exon",5,12378,"-",0.792284721220136,"chr17",7675103
"spacer_197","ENST00000420246.6","315006",639,"exon",5,12375,"-",0.5230298781052,"chr17",7675106
"spacer_198","ENST00000420246.6","315006",620,"exon",5,12356,"+",0.53199258475852,"chr17",7675125
"spacer_199","ENST00000420246.6","315006",609,"exon",5,12345,"-",0.440509917134554,"chr17",7675136
"spacer_200","ENST00000420246.6","315006",614,"exon",5,12350,"+",0.58340902382103,"chr17",7675131
"spacer_201","ENST00000420246.6","315006",609,"exon",5,12345,"+",0.795427854955343,"chr17",7675136
"spacer_202","ENST00000420246.6","315006",603,"exon",5,12339,"+",0.549589078372014,"chr17",7675142
"spacer_203","ENST00000420246.6","315006",602,"exon",5,12338,"+",0.432543273259161,"chr17",7675143
"spacer_204","ENST00000420246.6","315006",596,"exon",5,12332,"+",0.439457581145788,"chr17",7675149
"spacer_205","ENST00000420246.6","315006",589,"exon",5,12325,"-",0.678729818216742,"chr17",7675156
"spacer_206","ENST00000420246.6","315006",595,"exon",5,12331,"+",0.330857746579201,"chr17",7675150
"spacer_207","ENST00000420246.6","315006",592,"exon",5,12328,"+",0.71158107138627,"chr17",7675153
"spacer_208","ENST00000420246.6","315006",591,"exon",5,12327,"+",0.34752695742327,"chr17",7675154
"spacer_209","ENST00000420246.6","315006",590,"exon",5,12326,"+",0.423484994690421,"chr17",7675155
"spacer_210","ENST00000420246.6","315006",589,"exon",5,12325,"+",0.428617273562871,"chr17",7675156
"spacer_211","ENST00000420246.6","315006",584,"exon",5,12320,"+",0.39142714269606,"chr17",7675161
"spacer_212","ENST00000420246.6","315006",567,"exon",5,12303,"-",0.412749896106875,"chr17",7675178
"spacer_213","ENST00000420246.6","315006",566,"exon",5,12302,"-",0.386524912669179,"chr17",7675179
"spacer_214","ENST00000420246.6","315006",562,"exon",5,12298,"+",0.282619402885877,"chr17",7675183
"spacer_215","ENST00000420246.6","315006",561,"exon",5,12297,"+",0.760457002762379,"chr17",7675184
"spacer_216","ENST00000420246.6","315006",557,"exon",5,12293,"+",0.354931887333084,"chr17",7675188
"spacer_217","ENST00000420246.6","315006",551,"exon",5,12287,"+",0.377454529838058,"chr17",7675194
"spacer_218","ENST00000420246.6","315006",540,"exon",5,12276,"-",0.400120497652832,"chr17",7675205
"spacer_219","ENST00000420246.6","315006",543,"exon",5,12279,"+",0.345228475202152,"chr17",7675202
"spacer_220","ENST00000420246.6","315006",525,"exon",5,12261,"+",0.47033619680595,"chr17",7675220
"spacer_221","ENST00000420246.6","315006",524,"exon",5,12260,"+",0.384426968255675,"chr17",7675221
"spacer_222","ENST00000420246.6","315006",520,"exon",5,12256,"+",0.387143293304317,"chr17",7675225
"spacer_223","ENST00000420246.6","315006",519,"exon",5,12255,"+",0.241949172183062,"chr17",7675226
"spacer_224","ENST00000420246.6","315006",518,"exon",5,12254,"+",0.452228381414218,"chr17",7675227
"spacer_225","ENST00000420246.6","315006",504,"exon",4,11483,"-",0.490218562951353,"chr17",7675998
"spacer_226","ENST00000420246.6","315006",494,"exon",4,11473,"+",0.425872359919341,"chr17",7676008
"spacer_227","ENST00000420246.6","315006",479,"exon",4,11458,"-",0.324521843050963,"chr17",7676023
"spacer_228","ENST00000420246.6","315006",478,"exon",4,11457,"-",0.416688194870953,"chr17",7676024
"spacer_229","ENST00000420246.6","315006",463,"exon",4,11442,"-",0.371000251924112,"chr17",7676039
"spacer_230","ENST00000420246.6","315006",462,"exon",4,11441,"-",0.528450125065275,"chr17",7676040
"spacer_231","ENST00000420246.6","315006",465,"exon",4,11444,"+",0.643117816798802,"chr17",7676037
"spacer_232","ENST00000420246.6","315006",451,"exon",4,11430,"-",0.386409601824495,"chr17",7676051
"spacer_233","ENST00000420246.6","315006",442,"exon",4,11421,"-",0.602411803607677,"chr17",7676060
"spacer_234","ENST00000420246.6","315006",441,"exon",4,11420,"-",0.408882617611159,"chr17",7676061
"spacer_235","ENST00000420246.6","315006",447,"exon",4,11426,"+",0.363522783296733,"chr17",7676055
"spacer_236","ENST00000420246.6","315006",443,"exon",4,11422,"+",0.393779197691998,"chr17",7676059
"spacer_237","ENST00000420246.6","315006",435,"exon",4,11414,"+",0.320042553164668,"chr17",7676067
"spacer_238","ENST00000420246.6","315006",434,"exon",4,11413,"+",0.358122245848442,"chr17",7676068
"spacer_239","ENST00000420246.6","315006",430,"exon",4,11409,"+",0.324259206114007,"chr17",7676072
"spacer_240","ENST00000420246.6","315006",429,"exon",4,11408,"+",0.412611475958603,"chr17",7676073
"spacer_241","ENST00000420246.6","315006",414,"exon",4,11393,"+",0.482858590392643,"chr17",7676088
"spacer_242","ENST00000420246.6","315006",413,"exon",4,11392,"+",0.46005281763468,"chr17",7676089
"spacer_243","ENST00000420246.6","315006",412,"exon",4,11391,"+",0.808870367902979,"chr17",7676090
"spacer_244","ENST00000420246.6","315006",401,"exon",4,11380,"-",0.414447940011069,"chr17",7676101
"spacer_245","ENST00000420246.6","315006",407,"exon",4,11386,"+",0.359247836884332,"chr17",7676095
"spacer_246","ENST00000420246.6","315006",404,"exon",4,11383,"+",0.488128904248206,"chr17",7676098
"spacer_247","ENST00000420246.6","315006",403,"exon",4,11382,"+",0.392043392283268,"chr17",7676099
"spacer_248","ENST00000420246.6","315006",402,"exon",4,11381,"+",0.454505712421414,"chr17",7676100
"spacer_249","ENST00000420246.6","315006",401,"exon",4,11380,"+",0.500107463856049,"chr17",7676101
"spacer_250","ENST00000420246.6","315006",397,"exon",4,11376,"+",0.393855331978947,"chr17",7676105
"spacer_251","ENST00000420246.6","315006",391,"exon",4,11370,"+",0.422799881777073,"chr17",7676111
"spacer_252","ENST00000420246.6","315006",390,"exon",4,11369,"+",0.39644588924241,"chr17",7676112
"spacer_253","ENST00000420246.6","315006",389,"exon",4,11368,"+",0.402543164351244,"chr17",7676113
"spacer_254","ENST00000420246.6","315006",378,"exon",4,11357,"-",0.587401461837951,"chr17",7676124
"spacer_255","ENST00000420246.6","315006",382,"exon",4,11361,"+",0.320356152177863,"chr17",7676120
"spacer_256","ENST00000420246.6","315006",375,"exon",4,11354,"-",0.437458071819676,"chr17",7676127
"spacer_257","ENST00000420246.6","315006",376,"exon",4,11355,"+",0.385878601294264,"chr17",7676126
"spacer_258","ENST00000420246.6","315006",367,"exon",4,11346,"+",0.29463306812688,"chr17",7676135
"spacer_259","ENST00000420246.6","315006",361,"exon",4,11340,"+",0.410523473731783,"chr17",7676141
"spacer_260","ENST00000420246.6","315006",360,"exon",4,11339,"+",0.435347870261077,"chr17",7676142
"spacer_261","ENST00000420246.6","315006",359,"exon",4,11338,"+",0.523202228334521,"chr17",7676143
"spacer_262","ENST00000420246.6","315006",348,"exon",4,11327,"-",0.603446768125682,"chr17",7676154
"spacer_263","ENST00000420246.6","315006",353,"exon",4,11332,"+",0.323873353709101,"chr17",7676149
"spacer_264","ENST00000420246.6","315006",352,"exon",4,11331,"+",0.34260302736096,"chr17",7676150
"spacer_265","ENST00000420246.6","315006",351,"exon",4,11330,"+",0.543753768283906,"chr17",7676151
"spacer_266","ENST00000420246.6","315006",350,"exon",4,11329,"+",0.454661386677883,"chr17",7676152
"spacer_267","ENST00000420246.6","315006",349,"exon",4,11328,"+",0.652083967562805,"chr17",7676153
"spacer_268","ENST00000420246.6","315006",333,"exon",4,11312,"-",0.760351487948252,"chr17",7676169
"spacer_269","ENST00000420246.6","315006",337,"exon",4,11316,"+",0.327843009917698,"chr17",7676165
"spacer_270","ENST00000420246.6","315006",329,"exon",4,11308,"+",0.342951282766525,"chr17",7676173
"spacer_271","ENST00000420246.6","315006",328,"exon",4,11307,"+",0.321119493547667,"chr17",7676174
"spacer_272","ENST00000420246.6","315006",316,"exon",4,11295,"+",0.394193931009984,"chr17",7676186
"spacer_273","ENST00000420246.6","315006",304,"exon",4,11283,"-",0.398954917481042,"chr17",7676198
"spacer_274","ENST00000420246.6","315006",310,"exon",4,11289,"+",0.378822767286711,"chr17",7676192
"spacer_275","ENST00000420246.6","315006",309,"exon",4,11288,"+",0.407355440931728,"chr17",7676193
"spacer_276","ENST00000420246.6","315006",287,"exon",4,11266,"-",0.677097666973063,"chr17",7676215
"spacer_277","ENST00000420246.6","315006",277,"exon",4,11256,"+",0.315053326935029,"chr17",7676225
"spacer_278","ENST00000420246.6","315006",270,"exon",4,11249,"-",0.512811601739664,"chr17",7676232
"spacer_279","ENST00000420246.6","315006",276,"exon",4,11255,"+",0.36157357705286,"chr17",7676226
"spacer_280","ENST00000420246.6","315006",275,"exon",4,11254,"+",0.625060416623894,"chr17",7676227
"spacer_281","ENST00000420246.6","315006",249,"exon",4,11228,"-",0.424626251614323,"chr17",7676253
"spacer_282","ENST00000420246.6","315006",249,"exon",4,11228,"+",0.293584991900807,"chr17",7676253
"spacer_283","ENST00000420246.6","315006",248,"exon",4,11227,"+",0.493996156300136,"chr17",7676254
"spacer_284","ENST00000420246.6","315006",244,"exon",4,11223,"+",0.350935185958438,"chr17",7676258
"spacer_285","ENST00000420246.6","315006",239,"exon",4,11218,"+",0.303705103982275,"chr17",7676263
"spacer_286","ENST00000420246.6","315006",238,"exon",4,11217,"+",0.538434829422856,"chr17",7676264
"spacer_287","ENST00000420246.6","315006",237,"exon",4,11216,"+",0.445376858688124,"chr17",7676265
"spacer_288","ENST00000420246.6","315006",236,"exon",4,11215,"+",0.546149783424696,"chr17",7676266
"spacer_289","ENST00000420246.6","315006",225,"exon",3,11095,"-",0.361960553323989,"chr17",7676386
"spacer_290","ENST00000420246.6","315006",217,"exon",3,11087,"+",0.382554573404979,"chr17",7676394
"spacer_291","ENST00000420246.6","315006",197,"exon",2,10950,"-",0.355269960607713,"chr17",7676531
"spacer_292","ENST00000420246.6","315006",201,"exon",2,10954,"+",0.696589667565142,"chr17",7676527
"spacer_293","ENST00000420246.6","315006",177,"exon",2,10930,"-",0.401916360501896,"chr17",7676551
"spacer_294","ENST00000420246.6","315006",175,"exon",2,10928,"+",0.334424950437094,"chr17",7676553
"spacer_295","ENST00000420246.6","315006",174,"exon",2,10927,"+",0.404275252442377,"chr17",7676554
"spacer_296","ENST00000420246.6","315006",173,"exon",2,10926,"+",0.543916878979606,"chr17",7676555
"spacer_297","ENST00000420246.6","315006",172,"exon",2,10925,"+",0.596003094831132,"chr17",7676556
"spacer_298","ENST00000420246.6","315006",160,"exon",2,10913,"+",0.366391048830213,"chr17",7676568
"spacer_299","ENST00000420246.6","315006",148,"exon",2,10901,"+",0.700321750349359,"chr17",7676580
"spacer_300","ENST00000420246.6","315006",135,"exon",2,10888,"-",0.412966311451323,"chr17",7676593
"spacer_301","ENST00000420246.6","315006",137,"exon",2,10890,"+",0.494947436097161,"chr17",7676591
"spacer_1","ENST00000455263.6","315007",NA,"outside_transcript",NA,25535,"+",0.310472281027442,"chr17",7661946
"spacer_2","ENST00000455263.6","315007",NA,"outside_transcript",NA,25534,"+",0.37233401729227,"chr17",7661947
"spacer_3","ENST00000455263.6","315007",NA,"outside_transcript",NA,25519,"+",0.349328368802138,"chr17",7661962
"spacer_4","ENST00000455263.6","315007",NA,"outside_transcript",NA,25508,"-",0.319941744773289,"chr17",7661973
"spacer_5","ENST00000455263.6","315007",NA,"outside_transcript",NA,25514,"+",0.317774211861281,"chr17",7661967
"spacer_6","ENST00000455263.6","315007",NA,"outside_transcript",NA,25491,"-",0.368536071860477,"chr17",7661990
"spacer_7","ENST00000455263.6","315007",NA,"outside_transcript",NA,25486,"-",0.438783185553124,"chr17",7661995
"spacer_8","ENST00000455263.6","315007",NA,"outside_transcript",NA,25490,"+",0.442553623814635,"chr17",7661991
"spacer_9","ENST00000455263.6","315007",NA,"outside_transcript",NA,25475,"-",0.466806289019401,"chr17",7662006
"spacer_10","ENST00000455263.6","315007",NA,"outside_transcript",NA,25472,"-",0.318420517531044,"chr17",7662009
"spacer_11","ENST00000455263.6","315007",NA,"outside_transcript",NA,25468,"-",0.494292540413801,"chr17",7662013
"spacer_12","ENST00000455263.6","315007",NA,"outside_transcript",NA,25473,"+",0.391376361916566,"chr17",7662008
"spacer_13","ENST00000455263.6","315007",NA,"outside_transcript",NA,21294,"-",0.381713276308039,"chr17",7666187
"spacer_14","ENST00000455263.6","315007",NA,"outside_transcript",NA,21288,"-",0.721974769244692,"chr17",7666193
"spacer_15","ENST00000455263.6","315007",NA,"outside_transcript",NA,21285,"-",0.314190656609452,"chr17",7666196
"spacer_16","ENST00000455263.6","315007",NA,"outside_transcript",NA,21284,"-",0.469839300109202,"chr17",7666197
"spacer_17","ENST00000455263.6","315007",NA,"outside_transcript",NA,21283,"+",0.268716814112894,"chr17",7666198
"spacer_18","ENST00000455263.6","315007",NA,"outside_transcript",NA,21282,"+",0.503122586756301,"chr17",7666199
"spacer_19","ENST00000455263.6","315007",NA,"outside_transcript",NA,21274,"+",0.367741502502294,"chr17",7666207
"spacer_20","ENST00000455263.6","315007",NA,"outside_transcript",NA,21257,"-",0.461795243689223,"chr17",7666224
"spacer_21","ENST00000455263.6","315007",NA,"outside_transcript",NA,21254,"-",0.381697645000195,"chr17",7666227
"spacer_22","ENST00000455263.6","315007",NA,"outside_transcript",NA,21249,"-",0.377130162498896,"chr17",7666232
"spacer_23","ENST00000455263.6","315007",NA,"outside_transcript",NA,21255,"+",0.37067168305702,"chr17",7666226
"spacer_24","ENST00000455263.6","315007",NA,"outside_transcript",NA,21251,"+",0.398575593249986,"chr17",7666230
"spacer_25","ENST00000455263.6","315007",NA,"outside_transcript",NA,21244,"-",0.431885174049996,"chr17",7666237
"spacer_26","ENST00000455263.6","315007",NA,"outside_transcript",NA,20305,"-",0.374395755152727,"chr17",7667176
"spacer_27","ENST00000455263.6","315007",NA,"outside_transcript",NA,20280,"-",0.346085915540986,"chr17",7667201
"spacer_28","ENST00000455263.6","315007",NA,"outside_transcript",NA,20269,"+",0.299795721435546,"chr17",7667212
"spacer_29","ENST00000455263.6","315007",NA,"outside_transcript",NA,20268,"+",0.326245093717394,"chr17",7667213
"spacer_30","ENST00000455263.6","315007",NA,"outside_transcript",NA,20267,"+",0.420556413679556,"chr17",7667214
"spacer_31","ENST00000455263.6","315007",NA,"outside_transcript",NA,20266,"+",0.60104444103329,"chr17",7667215
"spacer_32","ENST00000455263.6","315007",NA,"outside_transcript",NA,20245,"-",0.437264577363526,"chr17",7667236
"spacer_33","ENST00000455263.6","315007",NA,"outside_transcript",NA,20244,"-",0.368391028090017,"chr17",7667237
"spacer_34","ENST00000455263.6","315007",NA,"outside_transcript",NA,20243,"-",0.305813257370782,"chr17",7667238
"spacer_35","ENST00000455263.6","315007",NA,"outside_transcript",NA,20234,"-",0.328925597056832,"chr17",7667247
"spacer_36","ENST00000455263.6","315007",NA,"outside_transcript",NA,20211,"+",0.375002593938775,"chr17",7667270
"spacer_37","ENST00000455263.6","315007",NA,"outside_transcript",NA,20198,"+",0.372437446063225,"chr17",7667283
"spacer_38","ENST00000455263.6","315007",NA,"outside_transcript",NA,20184,"-",0.383489947988759,"chr17",7667297
"spacer_39","ENST00000455263.6","315007",NA,"outside_transcript",NA,20181,"+",0.735052098896936,"chr17",7667300
"spacer_40","ENST00000455263.6","315007",NA,"outside_transcript",NA,20176,"+",0.42963297091075,"chr17",7667305
"spacer_41","ENST00000455263.6","315007",NA,"outside_transcript",NA,20171,"+",0.300806155852479,"chr17",7667310
"spacer_42","ENST00000455263.6","315007",NA,"outside_transcript",NA,20170,"+",0.619926628886321,"chr17",7667311
"spacer_43","ENST00000455263.6","315007",NA,"outside_transcript",NA,20157,"+",0.299841290182538,"chr17",7667324
"spacer_44","ENST00000455263.6","315007",NA,"outside_transcript",NA,20134,"-",0.476692076898218,"chr17",7667347
"spacer_45","ENST00000455263.6","315007",NA,"outside_transcript",NA,20137,"+",0.406248445576476,"chr17",7667344
"spacer_46","ENST00000455263.6","315007",NA,"outside_transcript",NA,20136,"+",0.395904791497111,"chr17",7667345
"spacer_47","ENST00000455263.6","315007",NA,"outside_transcript",NA,20132,"+",0.289722474141117,"chr17",7667349
"spacer_48","ENST00000455263.6","315007",NA,"outside_transcript",NA,20131,"+",0.460727979131389,"chr17",7667350
"spacer_49","ENST00000455263.6","315007",NA,"outside_transcript",NA,20098,"+",0.411921125691544,"chr17",7667383
"spacer_50","ENST00000455263.6","315007",NA,"outside_transcript",NA,20095,"+",0.644788729495284,"chr17",7667386
"spacer_51","ENST00000455263.6","315007",NA,"outside_transcript",NA,20094,"+",0.4077884296873,"chr17",7667387
"spacer_52","ENST00000455263.6","315007",NA,"outside_transcript",NA,20089,"+",0.245178086820402,"chr17",7667392
"spacer_53","ENST00000455263.6","315007",NA,"outside_transcript",NA,20074,"-",0.404093647269361,"chr17",7667407
"spacer_54","ENST00000455263.6","315007",NA,"outside_transcript",NA,20080,"+",0.313507926239169,"chr17",7667401
"spacer_55","ENST00000455263.6","315007",NA,"outside_transcript",NA,20079,"+",0.443169012288439,"chr17",7667402
"spacer_56","ENST00000455263.6","315007",NA,"outside_transcript",NA,20078,"+",0.560274503343298,"chr17",7667403
"spacer_57","ENST00000455263.6","315007",NA,"outside_transcript",NA,20067,"+",0.368438401546649,"chr17",7667414
"spacer_58","ENST00000455263.6","315007",1366,"exon",12,17863,"+",0.417735964420956,"chr17",7669618
"spacer_59","ENST00000455263.6","315007",1355,"exon",12,17852,"-",0.366167108309429,"chr17",7669629
"spacer_60","ENST00000455263.6","315007",1354,"exon",12,17851,"-",0.384000614226552,"chr17",7669630
"spacer_61","ENST00000455263.6","315007",1335,"exon",12,17832,"+",0.38793867013005,"chr17",7669649
"spacer_62","ENST00000455263.6","315007",1332,"exon",12,17829,"+",0.551988019307011,"chr17",7669652
"spacer_63","ENST00000455263.6","315007",1331,"exon",12,17828,"+",0.356920792549759,"chr17",7669653
"spacer_64","ENST00000455263.6","315007",1328,"exon",12,17825,"+",0.502639143975674,"chr17",7669656
"spacer_65","ENST00000455263.6","315007",1309,"exon",12,17806,"-",0.537761849888694,"chr17",7669675
"spacer_66","ENST00000455263.6","315007",1308,"exon",12,17805,"-",0.47276023757163,"chr17",7669676
"spacer_67","ENST00000455263.6","315007",1310,"exon",12,17807,"+",0.421504144539768,"chr17",7669674
"spacer_68","ENST00000455263.6","315007",1302,"exon",12,17799,"+",0.354435173040154,"chr17",7669682
"spacer_69","ENST00000455263.6","315007",1299,"exon",12,17796,"+",0.583032087295461,"chr17",7669685
"spacer_70","ENST00000455263.6","315007",NA,"intron",NA,17789,"+",0.452976998700692,"chr17",7669692
"spacer_71","ENST00000455263.6","315007",NA,"intron",NA,17776,"+",0.433308252986485,"chr17",7669705
"spacer_72","ENST00000455263.6","315007",NA,"intron",NA,17775,"+",0.424255780032123,"chr17",7669706
"spacer_73","ENST00000455263.6","315007",NA,"intron",NA,17772,"+",0.715294027605378,"chr17",7669709
"spacer_74","ENST00000455263.6","315007",NA,"intron",NA,17746,"+",0.461384324107991,"chr17",7669735
"spacer_75","ENST00000455263.6","315007",NA,"intron",NA,17745,"+",0.42327638373813,"chr17",7669736
"spacer_76","ENST00000455263.6","315007",NA,"intron",NA,17728,"-",0.449607126255928,"chr17",7669753
"spacer_77","ENST00000455263.6","315007",NA,"intron",NA,17727,"-",0.320579707206016,"chr17",7669754
"spacer_78","ENST00000455263.6","315007",NA,"intron",NA,17726,"-",0.366513830713072,"chr17",7669755
"spacer_79","ENST00000455263.6","315007",NA,"intron",NA,17720,"-",0.464146782893385,"chr17",7669761
"spacer_80","ENST00000455263.6","315007",NA,"intron",NA,17719,"-",0.334067743442629,"chr17",7669762
"spacer_81","ENST00000455263.6","315007",NA,"intron",NA,17714,"-",0.558238516754152,"chr17",7669767
"spacer_82","ENST00000455263.6","315007",NA,"intron",NA,17710,"+",0.301953663550238,"chr17",7669771
"spacer_83","ENST00000455263.6","315007",NA,"intron",NA,17709,"+",0.529369693430509,"chr17",7669772
"spacer_84","ENST00000455263.6","315007",NA,"intron",NA,17698,"-",0.370852061675655,"chr17",7669783
"spacer_85","ENST00000455263.6","315007",NA,"intron",NA,17702,"+",0.36288398043274,"chr17",7669779
"spacer_86","ENST00000455263.6","315007",NA,"intron",NA,17698,"+",0.351497375960281,"chr17",7669783
"spacer_87","ENST00000455263.6","315007",NA,"intron",NA,17697,"+",0.412855406354831,"chr17",7669784
"spacer_88","ENST00000455263.6","315007",1289,"exon",11,16868,"-",0.406953059886738,"chr17",7670613
"spacer_89","ENST00000455263.6","315007",NA,"intron",NA,16874,"+",0.393914550862479,"chr17",7670607
"spacer_90","ENST00000455263.6","315007",1278,"exon",11,16857,"-",0.410234286932544,"chr17",7670624
"spacer_91","ENST00000455263.6","315007",1277,"exon",11,16856,"-",0.382360934794895,"chr17",7670625
"spacer_92","ENST00000455263.6","315007",1271,"exon",11,16850,"-",0.493905179558232,"chr17",7670631
"spacer_93","ENST00000455263.6","315007",1270,"exon",11,16849,"-",0.440971359829501,"chr17",7670632
"spacer_94","ENST00000455263.6","315007",1269,"exon",11,16848,"-",0.382113815232342,"chr17",7670633
"spacer_95","ENST00000455263.6","315007",1268,"exon",11,16847,"-",0.444718615062176,"chr17",7670634
"spacer_96","ENST00000455263.6","315007",1267,"exon",11,16846,"-",0.388228501459072,"chr17",7670635
"spacer_97","ENST00000455263.6","315007",1273,"exon",11,16852,"+",0.469163355868907,"chr17",7670629
"spacer_98","ENST00000455263.6","315007",1260,"exon",11,16839,"-",0.338424668061756,"chr17",7670642
"spacer_99","ENST00000455263.6","315007",1256,"exon",11,16835,"-",0.31555369506815,"chr17",7670646
"spacer_100","ENST00000455263.6","315007",1255,"exon",11,16834,"-",0.357179646353462,"chr17",7670647
"spacer_101","ENST00000455263.6","315007",1251,"exon",11,16830,"-",0.442648860633611,"chr17",7670651
"spacer_102","ENST00000455263.6","315007",1257,"exon",11,16836,"+",0.368753131330532,"chr17",7670645
"spacer_103","ENST00000455263.6","315007",1256,"exon",11,16835,"+",0.427201613964862,"chr17",7670646
"spacer_104","ENST00000455263.6","315007",1242,"exon",11,16821,"-",0.301459754604131,"chr17",7670660
"spacer_105","ENST00000455263.6","315007",1233,"exon",11,16812,"-",0.320601597656356,"chr17",7670669
"spacer_106","ENST00000455263.6","315007",1238,"exon",11,16817,"+",0.444858145982451,"chr17",7670664
"spacer_107","ENST00000455263.6","315007",1227,"exon",11,16806,"-",0.596781375218304,"chr17",7670675
"spacer_108","ENST00000455263.6","315007",1221,"exon",11,16800,"+",0.359051039793765,"chr17",7670681
"spacer_109","ENST00000455263.6","315007",1190,"exon",11,16769,"-",0.360013619122197,"chr17",7670712
"spacer_110","ENST00000455263.6","315007",1189,"exon",11,16768,"-",0.766616418372517,"chr17",7670713
"spacer_111","ENST00000455263.6","315007",1194,"exon",11,16773,"+",0.555290360399947,"chr17",7670708
"spacer_112","ENST00000455263.6","315007",1161,"exon",10,14249,"+",0.371068912755355,"chr17",7673232
"spacer_113","ENST00000455263.6","315007",1142,"exon",10,14230,"-",0.532670282500984,"chr17",7673251
"spacer_114","ENST00000455263.6","315007",NA,"intron",NA,14154,"+",0.435197070227985,"chr17",7673327
"spacer_115","ENST00000455263.6","315007",NA,"intron",NA,14149,"+",0.318366729558182,"chr17",7673332
"spacer_116","ENST00000455263.6","315007",1122,"exon",9,13942,"-",0.398231179084164,"chr17",7673539
"spacer_117","ENST00000455263.6","315007",1125,"exon",9,13945,"+",0.427565824673288,"chr17",7673536
"spacer_118","ENST00000455263.6","315007",1124,"exon",9,13944,"+",0.556716669741393,"chr17",7673537
"spacer_119","ENST00000455263.6","315007",1102,"exon",9,13922,"-",0.45572776639474,"chr17",7673559
"spacer_120","ENST00000455263.6","315007",1098,"exon",9,13918,"-",0.583799587766957,"chr17",7673563
"spacer_121","ENST00000455263.6","315007",1102,"exon",9,13922,"+",0.499157373379772,"chr17",7673559
"spacer_122","ENST00000455263.6","315007",1090,"exon",9,13910,"+",0.375808743606654,"chr17",7673571
"spacer_123","ENST00000455263.6","315007",1086,"exon",9,13906,"+",0.367372936724551,"chr17",7673575
"spacer_124","ENST00000455263.6","315007",1085,"exon",9,13905,"+",0.338205604618608,"chr17",7673576
"spacer_125","ENST00000455263.6","315007",1084,"exon",9,13904,"+",0.692576619633631,"chr17",7673577
"spacer_126","ENST00000455263.6","315007",1079,"exon",9,13899,"+",0.511556001852761,"chr17",7673582
"spacer_127","ENST00000455263.6","315007",1073,"exon",9,13893,"+",0.36135700436856,"chr17",7673588
"spacer_128","ENST00000455263.6","315007",1064,"exon",9,13884,"+",0.346076289140903,"chr17",7673597
"spacer_129","ENST00000455263.6","315007",1063,"exon",9,13883,"+",0.512911103777269,"chr17",7673598
"spacer_130","ENST00000455263.6","315007",1053,"exon",9,13873,"+",0.361104322709619,"chr17",7673608
"spacer_131","ENST00000455263.6","315007",1048,"exon",8,13776,"-",0.442798279742207,"chr17",7673705
"spacer_132","ENST00000455263.6","315007",1034,"exon",8,13762,"-",0.37789108160312,"chr17",7673719
"spacer_133","ENST00000455263.6","315007",1033,"exon",8,13761,"-",0.538989490879691,"chr17",7673720
"spacer_134","ENST00000455263.6","315007",1039,"exon",8,13767,"+",0.451778893744399,"chr17",7673714
"spacer_135","ENST00000455263.6","315007",1038,"exon",8,13766,"+",0.359513501363754,"chr17",7673715
"spacer_136","ENST00000455263.6","315007",1037,"exon",8,13765,"+",0.412225901530662,"chr17",7673716
"spacer_137","ENST00000455263.6","315007",1036,"exon",8,13764,"+",0.81333682822145,"chr17",7673717
"spacer_138","ENST00000455263.6","315007",1026,"exon",8,13754,"+",0.365095202090881,"chr17",7673727
"spacer_139","ENST00000455263.6","315007",1021,"exon",8,13749,"+",0.470959101458516,"chr17",7673732
"spacer_140","ENST00000455263.6","315007",1008,"exon",8,13736,"-",0.652312616868149,"chr17",7673745
"spacer_141","ENST00000455263.6","315007",1007,"exon",8,13735,"-",0.5511497012148,"chr17",7673746
"spacer_142","ENST00000455263.6","315007",1006,"exon",8,13734,"-",0.329170287266798,"chr17",7673747
"spacer_143","ENST00000455263.6","315007",1005,"exon",8,13733,"+",0.671088466332809,"chr17",7673748
"spacer_144","ENST00000455263.6","315007",984,"exon",8,13712,"-",0.660339791894921,"chr17",7673769
"spacer_145","ENST00000455263.6","315007",981,"exon",8,13709,"+",0.493788948214908,"chr17",7673772
"spacer_146","ENST00000455263.6","315007",974,"exon",8,13702,"-",0.407520685577597,"chr17",7673779
"spacer_147","ENST00000455263.6","315007",965,"exon",8,13693,"-",0.431977905062007,"chr17",7673788
"spacer_148","ENST00000455263.6","315007",964,"exon",8,13692,"-",0.369611164554459,"chr17",7673789
"spacer_149","ENST00000455263.6","315007",970,"exon",8,13698,"+",0.561834312688959,"chr17",7673783
"spacer_150","ENST00000455263.6","315007",965,"exon",8,13693,"+",0.390244693836186,"chr17",7673788
"spacer_151","ENST00000455263.6","315007",942,"exon",8,13670,"-",0.735947695242416,"chr17",7673811
